frame,player_id,bbox,confidence,position,match_similarity,track_length,view,original_tacticam_id
181,2,"[1303.9189453125, 397.9533996582031, 1320.8038330078125, 447.5876159667969]",0.8934999108314514,"[0.6830729166666667, 0.3907407407407407]",0.7887789760191988,181,tacticam,5.0
181,0,"[1031.8941650390625, 263.10308837890625, 1049.5301513671875, 305.5600280761719]",0.8933353424072266,"[0.5416666666666666, 0.26296296296296295]",0.962124792313555,163,tacticam,8.0
181,0,"[780.6566162109375, 402.13714599609375, 804.2025146484375, 448.42218017578125]",0.8902619481086731,"[0.4125, 0.39351851851851855]",0.8890588163873417,181,tacticam,2.0
181,7,"[582.0146484375, 235.79379272460938, 597.6634521484375, 286.5346984863281]",0.8856120705604553,"[0.30703125, 0.2412037037037037]",0.8627137494226995,178,tacticam,10.0
181,5,"[597.7383422851562, 332.016357421875, 619.3607177734375, 382.7142333984375]",0.8720005750656128,"[0.31666666666666665, 0.33055555555555555]",0.8857062930565021,179,tacticam,0.0
181,2,"[234.09173583984375, 380.8200988769531, 271.2122497558594, 413.0820007324219]",0.871087908744812,"[0.13151041666666666, 0.36712962962962964]",0.9648139638530655,174,tacticam,20.0
181,20,"[627.7564086914062, 292.6419982910156, 643.4573364257812, 343.46221923828125]",0.8709769248962402,"[0.3307291666666667, 0.29398148148148145]",0.8924800906508277,179,tacticam,9.0
181,2,"[474.3541259765625, 210.17820739746094, 495.08843994140625, 251.8856964111328]",0.8578121066093445,"[0.25234375, 0.21342592592592594]",0.9675909219265505,174,tacticam,16.0
181,10,"[1883.559814453125, 407.3520812988281, 1913.366455078125, 459.8226013183594]",0.8492267727851868,"[0.9885416666666667, 0.4009259259259259]",0.8888530291964712,181,tacticam,1.0
181,2,"[249.80210876464844, 343.6100158691406, 278.2880859375, 383.9307861328125]",0.6723398566246033,"[0.13723958333333333, 0.33611111111111114]",0.9451853887738524,179,tacticam,3.0
182,0,"[585.0119018554688, 443.12139892578125, 615.6007690429688, 494.7727966308594]",0.9190980792045593,"[0.3125, 0.4337962962962963]",0.7886765781093246,183,tacticam,4.0
182,13,"[1575.7259521484375, 470.9743957519531, 1614.6552734375, 520.0400390625]",0.9126253724098206,"[0.83046875, 0.4583333333333333]",0.9450768104173265,124,tacticam,24.0
182,3,"[784.459716796875, 214.41824340820312, 801.9268798828125, 257.1859130859375]",0.9109720587730408,"[0.4127604166666667, 0.21805555555555556]",0.9387249420900575,179,tacticam,12.0
182,7,"[1410.1072998046875, 649.8109130859375, 1445.593505859375, 717.59033203125]",0.9017971158027649,"[0.7434895833333334, 0.6324074074074074]",0.8739483380186709,183,tacticam,
182,30,"[918.5681762695312, 295.87957763671875, 942.2265014648438, 341.0713806152344]",0.9001702070236206,"[0.484375, 0.29444444444444445]",0.8385711507751163,44,tacticam,
182,2,"[1301.717041015625, 398.2927551269531, 1322.37353515625, 446.86761474609375]",0.8978961110115051,"[0.6830729166666667, 0.3907407407407407]",0.7904810898627844,182,tacticam,5.0
182,6,"[1645.38134765625, 301.3726501464844, 1673.896728515625, 352.5876159667969]",0.8974431157112122,"[0.8640625, 0.3023148148148148]",0.9730489451451872,180,tacticam,17.0
182,1,"[1397.66943359375, 311.427734375, 1420.0489501953125, 363.4887390136719]",0.8971439599990845,"[0.73359375, 0.31203703703703706]",0.7882963543407586,177,tacticam,13.0
182,10,"[1881.545654296875, 407.7926330566406, 1911.6126708984375, 460.2726745605469]",0.8952571749687195,"[0.9875, 0.4013888888888889]",0.9715266789385429,182,tacticam,1.0
182,5,"[596.7904052734375, 334.24859619140625, 620.7305297851562, 383.2693176269531]",0.8916991353034973,"[0.31666666666666665, 0.33194444444444443]",0.7882096969535592,180,tacticam,0.0
182,19,"[353.89776611328125, 356.2781066894531, 373.811767578125, 408.4516296386719]",0.8893383741378784,"[0.1890625, 0.3537037037037037]",0.8942748670967002,69,tacticam,27.0
182,0,"[781.582763671875, 403.28851318359375, 804.544189453125, 448.3113098144531]",0.8886553645133972,"[0.4127604166666667, 0.3939814814814815]",0.9767663582612353,182,tacticam,2.0
182,31,"[1010.8040771484375, 216.07077026367188, 1026.550048828125, 258.8267517089844]",0.8881716728210449,"[0.5302083333333333, 0.21944444444444444]",0.9107379120339204,37,tacticam,
182,7,"[582.7132568359375, 236.51930236816406, 599.1334228515625, 286.6707763671875]",0.8850936889648438,"[0.30755208333333334, 0.24166666666666667]",0.8623035549790248,179,tacticam,10.0
182,0,"[1032.60986328125, 262.1376647949219, 1050.30615234375, 305.5482177734375]",0.8782656192779541,"[0.5421875, 0.2625]",0.8893538800004758,164,tacticam,8.0
182,20,"[629.2710571289062, 289.5602722167969, 646.376708984375, 344.025634765625]",0.878146231174469,"[0.33203125, 0.29305555555555557]",0.8817086819120037,180,tacticam,9.0
182,29,"[514.5584716796875, 296.865234375, 537.1784057617188, 348.1949462890625]",0.8712976574897766,"[0.27369791666666665, 0.29814814814814816]",0.9872895487924201,60,tacticam,
182,2,"[234.76052856445312, 380.86187744140625, 270.92816162109375, 412.0653381347656]",0.8690944314002991,"[0.13125, 0.36666666666666664]",0.9426804467374511,175,tacticam,20.0
182,7,"[657.6132202148438, 237.95233154296875, 676.1071166992188, 285.8471374511719]",0.8687849044799805,"[0.34713541666666664, 0.24166666666666667]",0.9355828155863183,180,tacticam,11.0
182,2,"[249.1442108154297, 340.3923645019531, 280.4104309082031, 384.1122741699219]",0.6937323808670044,"[0.13776041666666666, 0.3351851851851852]",0.9318401962375163,180,tacticam,3.0
183,0,"[586.2489624023438, 443.54150390625, 615.88232421875, 495.46435546875]",0.9236827492713928,"[0.31276041666666665, 0.43425925925925923]",0.8386224355084495,184,tacticam,4.0
183,13,"[1575.0069580078125, 471.3519287109375, 1609.0338134765625, 520.6052856445312]",0.9153804779052734,"[0.8291666666666667, 0.4587962962962963]",0.969859647186834,125,tacticam,24.0
183,10,"[1881.0018310546875, 408.9443664550781, 1907.5792236328125, 461.2510070800781]",0.9116395115852356,"[0.9864583333333333, 0.4023148148148148]",0.9750486018293629,183,tacticam,1.0
183,3,"[786.4425659179688, 215.27330017089844, 802.1284790039062, 257.331298828125]",0.9114895462989807,"[0.41354166666666664, 0.21851851851851853]",0.9751242228793398,180,tacticam,12.0
183,7,"[1410.8489990234375, 649.603271484375, 1445.57275390625, 718.0131225585938]",0.9074868559837341,"[0.7434895833333334, 0.6328703703703704]",0.8765364223120519,184,tacticam,
183,5,"[596.8564453125, 335.49298095703125, 621.9342041015625, 383.68780517578125]",0.9034448862075806,"[0.31692708333333336, 0.33240740740740743]",0.8766724862220451,181,tacticam,0.0
183,2,"[1299.8818359375, 398.64129638671875, 1324.1912841796875, 447.06903076171875]",0.903182864189148,"[0.6830729166666667, 0.3912037037037037]",0.8886879239740274,183,tacticam,5.0
183,31,"[1012.2766723632812, 215.303466796875, 1028.871826171875, 260.194091796875]",0.9016458988189697,"[0.53125, 0.2199074074074074]",0.9363716178444348,38,tacticam,
183,30,"[920.6348876953125, 296.4991149902344, 942.1155395507812, 340.7022399902344]",0.9004544019699097,"[0.48489583333333336, 0.29444444444444445]",0.9387025321694719,45,tacticam,
183,19,"[355.5575866699219, 356.7667236328125, 375.43206787109375, 408.0843200683594]",0.8976255655288696,"[0.19010416666666666, 0.3537037037037037]",0.9053826220465981,70,tacticam,27.0
183,6,"[1646.6297607421875, 303.138916015625, 1675.46044921875, 353.4593200683594]",0.8967747688293457,"[0.86484375, 0.3037037037037037]",0.9803838488744743,181,tacticam,17.0
183,1,"[1399.6195068359375, 312.1961364746094, 1421.1248779296875, 363.124267578125]",0.8955549597740173,"[0.734375, 0.3125]",0.8872882682691701,178,tacticam,13.0
183,0,"[1036.1162109375, 262.446533203125, 1052.88232421875, 306.6591796875]",0.8824976682662964,"[0.54375, 0.26296296296296295]",0.8936183455079104,165,tacticam,8.0
183,0,"[783.3267211914062, 403.7236633300781, 804.4825439453125, 447.08331298828125]",0.8790282607078552,"[0.41328125, 0.39351851851851855]",0.8760399804119976,183,tacticam,2.0
183,7,"[583.7376098632812, 237.17958068847656, 600.4884643554688, 287.5201110839844]",0.8760000467300415,"[0.30807291666666664, 0.24259259259259258]",0.8834192989601248,180,tacticam,10.0
183,2,"[234.40017700195312, 379.3713684082031, 270.5738525390625, 410.6729736328125]",0.8745713233947754,"[0.13125, 0.36527777777777776]",0.9520282545270748,176,tacticam,20.0
183,20,"[629.08984375, 290.476318359375, 648.4380493164062, 343.5553894042969]",0.8658242225646973,"[0.33255208333333336, 0.29305555555555557]",0.95248343865694,181,tacticam,9.0
183,2,"[251.25791931152344, 338.7710266113281, 281.9418029785156, 376.3230285644531]",0.7925877571105957,"[0.13854166666666667, 0.33055555555555555]",0.96421456090624,181,tacticam,3.0
183,29,"[515.22705078125, 296.9116516113281, 538.4915771484375, 348.4246520996094]",0.6403775811195374,"[0.27421875, 0.29814814814814816]",0.9530531052123652,61,tacticam,
183,7,"[659.1478271484375, 237.55682373046875, 677.7013549804688, 285.1361389160156]",0.5762408971786499,"[0.34791666666666665, 0.24166666666666667]",0.8842917600241024,181,tacticam,11.0
183,2,"[308.7830505371094, 116.68568420410156, 325.0378723144531, 154.75946044921875]",0.30266258120536804,"[0.16484375, 0.125]",0.8313444202870814,175,tacticam,16.0
184,5,"[596.54833984375, 336.1042785644531, 623.7764892578125, 384.0936584472656]",0.9144365787506104,"[0.31744791666666666, 0.3333333333333333]",0.9757118229536603,182,tacticam,0.0
184,13,"[1571.154052734375, 470.2574462890625, 1600.2718505859375, 520.5851440429688]",0.9116125106811523,"[0.82578125, 0.4583333333333333]",0.9584341899221538,126,tacticam,24.0
184,3,"[787.9890747070312, 213.75747680664062, 801.7684936523438, 256.2852783203125]",0.9071921706199646,"[0.41354166666666664, 0.21712962962962962]",0.8742396209942348,181,tacticam,12.0
184,2,"[1299.3931884765625, 398.49517822265625, 1324.5833740234375, 446.85882568359375]",0.9066451191902161,"[0.6830729166666667, 0.3907407407407407]",0.7893328381134586,184,tacticam,5.0
184,6,"[1644.9287109375, 304.43695068359375, 1677.065185546875, 354.96417236328125]",0.9055390954017639,"[0.86484375, 0.30462962962962964]",0.9691942392616113,182,tacticam,17.0
184,7,"[1410.246826171875, 649.0880126953125, 1445.4342041015625, 717.9859619140625]",0.9012478590011597,"[0.7434895833333334, 0.6324074074074074]",0.876789905463455,185,tacticam,
184,19,"[356.91357421875, 356.4942626953125, 376.5431213378906, 408.106201171875]",0.8998314738273621,"[0.190625, 0.3537037037037037]",0.9757224086055952,71,tacticam,27.0
184,10,"[1879.083251953125, 409.6981201171875, 1902.015380859375, 460.2974853515625]",0.897773027420044,"[0.9846354166666667, 0.4023148148148148]",0.9577587026739981,184,tacticam,1.0
184,31,"[1013.9617309570312, 215.3602752685547, 1030.6239013671875, 258.7128601074219]",0.8968883752822876,"[0.53203125, 0.21898148148148147]",0.9162655534149602,39,tacticam,
184,0,"[584.5562744140625, 443.09912109375, 614.2582397460938, 494.1416015625]",0.8967370986938477,"[0.31197916666666664, 0.4337962962962963]",0.8378462233109922,185,tacticam,4.0
184,30,"[921.7879638671875, 297.0963134765625, 942.2190551757812, 339.957275390625]",0.8933836221694946,"[0.48515625, 0.29444444444444445]",0.9900731495517427,46,tacticam,
184,1,"[1400.346435546875, 311.1035461425781, 1422.38134765625, 363.5493469238281]",0.8923197388648987,"[0.7348958333333333, 0.31203703703703706]",0.9180188222591656,179,tacticam,13.0
184,0,"[1038.1553955078125, 262.5471496582031, 1053.5604248046875, 306.1042175292969]",0.8765417337417603,"[0.54453125, 0.26296296296296295]",0.9378990201317572,166,tacticam,8.0
184,2,"[233.0652618408203, 379.3233337402344, 271.5057373046875, 411.215087890625]",0.8686332106590271,"[0.13125, 0.36574074074074076]",0.8769346243750197,177,tacticam,20.0
184,0,"[784.1707763671875, 403.4537658691406, 806.323974609375, 449.3116149902344]",0.8653176426887512,"[0.4140625, 0.39444444444444443]",0.7885217964333435,184,tacticam,2.0
184,20,"[632.5726318359375, 288.9971923828125, 651.3218994140625, 343.3990173339844]",0.8623329997062683,"[0.3341145833333333, 0.29212962962962963]",0.95502573842477,182,tacticam,9.0
184,7,"[584.8436279296875, 236.7359161376953, 602.5396118164062, 288.3208923339844]",0.8601967096328735,"[0.30885416666666665, 0.24259259259259258]",0.9323086667921439,181,tacticam,10.0
184,2,"[254.16737365722656, 335.5171813964844, 281.65496826171875, 373.2159423828125]",0.7415817975997925,"[0.13932291666666666, 0.3277777777777778]",0.9796633213748346,182,tacticam,3.0
184,7,"[659.072265625, 236.92616271972656, 677.5488891601562, 287.6502990722656]",0.6318175196647644,"[0.34791666666666665, 0.24212962962962964]",0.8386294518510564,182,tacticam,11.0
184,2,"[309.69268798828125, 117.01487731933594, 326.7483215332031, 155.12118530273438]",0.5457464456558228,"[0.16536458333333334, 0.1259259259259259]",0.8861692606356861,176,tacticam,16.0
184,29,"[517.3104858398438, 295.04510498046875, 540.3043212890625, 350.94488525390625]",0.5161169767379761,"[0.2752604166666667, 0.2986111111111111]",0.9442377923978413,62,tacticam,
185,5,"[598.3450317382812, 336.6776123046875, 624.7928466796875, 384.2278137207031]",0.9183236956596375,"[0.3182291666666667, 0.3333333333333333]",0.9381502870696256,183,tacticam,0.0
185,13,"[1566.0506591796875, 470.5154113769531, 1593.9698486328125, 521.0158081054688]",0.9108289480209351,"[0.82265625, 0.4587962962962963]",0.9699091097349292,127,tacticam,24.0
185,2,"[1301.95458984375, 398.55889892578125, 1326.0941162109375, 446.83721923828125]",0.9079447984695435,"[0.6841145833333333, 0.3907407407407407]",0.7887433692147479,185,tacticam,5.0
185,19,"[358.8913879394531, 356.1322021484375, 379.89605712890625, 407.676025390625]",0.9054054021835327,"[0.19192708333333333, 0.35324074074074074]",0.9826389103726967,72,tacticam,27.0
185,1,"[1402.7789306640625, 312.21453857421875, 1424.6070556640625, 363.6733093261719]",0.9042024612426758,"[0.7359375, 0.3125]",0.8605217746061118,180,tacticam,13.0
185,6,"[1647.043212890625, 304.80706787109375, 1677.0853271484375, 354.41015625]",0.9028882384300232,"[0.865625, 0.30462962962962964]",0.8760094035517214,183,tacticam,17.0
185,0,"[589.6842041015625, 442.65228271484375, 612.7955932617188, 494.7738037109375]",0.9003651142120361,"[0.31276041666666665, 0.43333333333333335]",0.7889823498671877,186,tacticam,4.0
185,10,"[1877.8406982421875, 411.1529846191406, 1901.174560546875, 462.194091796875]",0.8992684483528137,"[0.9838541666666667, 0.4041666666666667]",0.9010261355235063,185,tacticam,1.0
185,7,"[1408.39453125, 649.0984497070312, 1444.9888916015625, 717.8726806640625]",0.8990421295166016,"[0.7427083333333333, 0.6324074074074074]",0.7893092403993516,186,tacticam,
185,29,"[519.2783813476562, 297.17681884765625, 541.955810546875, 347.3607177734375]",0.8922639489173889,"[0.2760416666666667, 0.29814814814814816]",0.938362718540125,63,tacticam,
185,31,"[1016.756103515625, 215.79904174804688, 1033.768798828125, 259.0384826660156]",0.8912029266357422,"[0.53359375, 0.21944444444444444]",0.8560450309894541,40,tacticam,
185,3,"[789.2808837890625, 212.5074462890625, 802.7845458984375, 256.201904296875]",0.8895553946495056,"[0.41432291666666665, 0.21666666666666667]",0.8400055299033771,182,tacticam,12.0
185,30,"[923.3748779296875, 296.99407958984375, 940.3873901367188, 339.3603515625]",0.8869651556015015,"[0.48515625, 0.29398148148148145]",0.8891716142503507,47,tacticam,
185,0,"[785.4684448242188, 403.5997009277344, 807.3427734375, 449.1343688964844]",0.8837683200836182,"[0.41458333333333336, 0.39444444444444443]",0.8540928423634542,185,tacticam,2.0
185,0,"[1037.94580078125, 261.6277770996094, 1054.669189453125, 306.36199951171875]",0.8832867741584778,"[0.54453125, 0.2625]",0.8856506402845563,167,tacticam,8.0
185,5,"[465.5186462402344, 205.27780151367188, 487.1734313964844, 250.04177856445312]",0.8803702592849731,"[0.24791666666666667, 0.21064814814814814]",0.6724373966801207,70,tacticam,28.0
185,20,"[635.9806518554688, 288.1610412597656, 654.8778076171875, 342.41876220703125]",0.8599100112915039,"[0.33567708333333335, 0.2916666666666667]",0.9708138216774006,183,tacticam,9.0
185,2,"[235.06690979003906, 379.51849365234375, 271.22222900390625, 410.2064208984375]",0.8530832529067993,"[0.13177083333333334, 0.36527777777777776]",0.7894387704545972,178,tacticam,20.0
185,7,"[585.9238891601562, 237.9261474609375, 603.7736206054688, 289.0440673828125]",0.8309364318847656,"[0.309375, 0.24351851851851852]",0.8865494920110134,182,tacticam,10.0
185,2,"[256.1342468261719, 333.42242431640625, 289.1697082519531, 379.53826904296875]",0.8206431865692139,"[0.14192708333333334, 0.3296296296296296]",0.8848386850882646,183,tacticam,3.0
185,2,"[312.9291076660156, 115.78844451904297, 328.0419006347656, 154.86610412597656]",0.46760252118110657,"[0.16666666666666666, 0.12453703703703704]",0.7868567196907352,177,tacticam,16.0
185,7,"[79.8996810913086, 816.1741333007812, 110.93032836914062, 881.5640258789062]",0.3915709853172302,"[0.04921875, 0.7856481481481481]",0.5908992281662864,183,tacticam,11.0
186,13,"[1561.065673828125, 467.99755859375, 1594.1773681640625, 520.5237426757812]",0.9185641407966614,"[0.8216145833333334, 0.45694444444444443]",0.9186657229295231,128,tacticam,24.0
186,0,"[591.36474609375, 442.589111328125, 610.5563354492188, 494.8953857421875]",0.9143975377082825,"[0.31276041666666665, 0.43333333333333335]",0.7887429848467606,187,tacticam,4.0
186,1,"[1404.166259765625, 312.3251037597656, 1425.234619140625, 364.1671142578125]",0.913914680480957,"[0.73671875, 0.31296296296296294]",0.9297379476175118,181,tacticam,13.0
186,2,"[1303.08984375, 398.4410705566406, 1327.8902587890625, 447.4269104003906]",0.9136577844619751,"[0.6848958333333334, 0.3912037037037037]",0.8749528621189295,186,tacticam,5.0
186,5,"[599.7938842773438, 336.9158020019531, 624.4343872070312, 384.2840881347656]",0.9103900790214539,"[0.3184895833333333, 0.3333333333333333]",0.9390144318994206,184,tacticam,0.0
186,20,"[637.6934814453125, 288.3428039550781, 658.1163330078125, 341.2806091308594]",0.9057347178459167,"[0.3372395833333333, 0.2912037037037037]",0.9849959749045035,184,tacticam,9.0
186,10,"[1874.2386474609375, 412.1520080566406, 1902.84814453125, 461.5531311035156]",0.9029607176780701,"[0.9833333333333333, 0.4041666666666667]",0.867327350582262,186,tacticam,1.0
186,7,"[1409.385986328125, 648.608154296875, 1445.301025390625, 717.47705078125]",0.9028582572937012,"[0.7432291666666667, 0.6319444444444444]",0.7894376935580096,187,tacticam,
186,30,"[924.7830200195312, 296.829833984375, 940.3330688476562, 339.29180908203125]",0.9027536511421204,"[0.48541666666666666, 0.29398148148148145]",0.790050737918931,48,tacticam,
186,19,"[361.9154968261719, 357.41448974609375, 380.67071533203125, 406.2467041015625]",0.9025560021400452,"[0.19296875, 0.35324074074074074]",0.9773158377536062,73,tacticam,27.0
186,7,"[589.0350952148438, 238.46383666992188, 605.5914916992188, 289.0959777832031]",0.8949572443962097,"[0.3109375, 0.2439814814814815]",0.9088183692745396,183,tacticam,10.0
186,6,"[1647.7540283203125, 303.9609375, 1676.5308837890625, 354.3664855957031]",0.8945320248603821,"[0.8653645833333333, 0.30416666666666664]",0.7892719532484921,184,tacticam,17.0
186,29,"[521.0010375976562, 297.02191162109375, 543.3060302734375, 347.7642822265625]",0.8893595933914185,"[0.27708333333333335, 0.29814814814814816]",0.9328046995830563,64,tacticam,
186,0,"[1041.0848388671875, 261.737548828125, 1056.69873046875, 306.19451904296875]",0.8886202573776245,"[0.54609375, 0.2625]",0.7877732395640404,168,tacticam,8.0
186,0,"[786.221435546875, 403.269775390625, 807.6423950195312, 448.9338073730469]",0.8795276880264282,"[0.41484375, 0.3939814814814815]",0.9030721365409148,186,tacticam,2.0
186,2,"[258.25482177734375, 331.1419372558594, 290.7627258300781, 380.0008850097656]",0.8661080598831177,"[0.14270833333333333, 0.32916666666666666]",0.8293855031720102,184,tacticam,3.0
186,31,"[1018.248779296875, 216.05625915527344, 1036.099365234375, 258.98394775390625]",0.8636701703071594,"[0.5348958333333333, 0.21944444444444444]",0.9245109266797016,41,tacticam,
186,3,"[791.4127807617188, 212.15721130371094, 805.2478637695312, 257.0923767089844]",0.8566519021987915,"[0.415625, 0.21712962962962962]",0.9033549985799096,183,tacticam,12.0
186,5,"[460.89697265625, 204.52720642089844, 486.1751403808594, 248.19479370117188]",0.82724529504776,"[0.24635416666666668, 0.20925925925925926]",0.8787438083377536,71,tacticam,28.0
186,2,"[232.55751037597656, 379.6245422363281, 269.58917236328125, 410.9112243652344]",0.8052335977554321,"[0.13046875, 0.36527777777777776]",0.7884932102354818,179,tacticam,20.0
186,7,"[80.05197143554688, 814.5477905273438, 112.94563293457031, 879.5885009765625]",0.490523099899292,"[0.05, 0.7837962962962963]",0.8747666492041739,184,tacticam,11.0
186,2,"[315.7862854003906, 116.1474609375, 330.3349914550781, 154.6533966064453]",0.43954789638519287,"[0.16796875, 0.125]",0.8281472352144157,178,tacticam,16.0
187,13,"[1555.5382080078125, 466.3213806152344, 1593.979736328125, 519.3778076171875]",0.9257176518440247,"[0.8197916666666667, 0.45601851851851855]",0.9061889322151118,129,tacticam,24.0
187,1,"[1405.38525390625, 312.4263000488281, 1426.99169921875, 364.14508056640625]",0.9201000332832336,"[0.7372395833333333, 0.31296296296296294]",0.9750520874415769,182,tacticam,13.0
187,10,"[1870.484619140625, 412.4150695800781, 1905.47314453125, 461.4966735839844]",0.9169332385063171,"[0.9830729166666666, 0.4041666666666667]",0.9288313291402762,187,tacticam,1.0
187,2,"[1303.5391845703125, 398.7988586425781, 1328.2305908203125, 447.6096496582031]",0.9158788919448853,"[0.68515625, 0.3912037037037037]",0.9617186160974591,187,tacticam,5.0
187,0,"[591.48876953125, 442.6183776855469, 608.5335083007812, 494.0552673339844]",0.9145084619522095,"[0.31223958333333335, 0.43333333333333335]",0.8880715781263641,188,tacticam,4.0
187,7,"[1409.977783203125, 647.8438110351562, 1445.8865966796875, 717.695068359375]",0.9095315933227539,"[0.7432291666666667, 0.6314814814814815]",0.8562259881735851,188,tacticam,
187,5,"[602.04052734375, 336.58465576171875, 623.84521484375, 384.5211181640625]",0.9091172218322754,"[0.3190104166666667, 0.3333333333333333]",0.9896656323638016,185,tacticam,0.0
187,30,"[925.6014404296875, 296.0683898925781, 940.2315673828125, 339.08251953125]",0.9063935279846191,"[0.4856770833333333, 0.29398148148148145]",0.8899979718089857,49,tacticam,
187,19,"[363.12835693359375, 356.8033447265625, 381.7506408691406, 404.65283203125]",0.9002208709716797,"[0.19375, 0.35185185185185186]",0.9312046832906843,74,tacticam,27.0
187,7,"[589.7349853515625, 238.4656219482422, 607.0591430664062, 288.7544250488281]",0.8948477506637573,"[0.31145833333333334, 0.24351851851851852]",0.9136851557173766,184,tacticam,10.0
187,6,"[1648.905029296875, 303.2469177246094, 1676.12548828125, 354.448974609375]",0.8948341012001038,"[0.865625, 0.30416666666666664]",0.7899102809752602,185,tacticam,17.0
187,20,"[639.91064453125, 288.5350341796875, 661.5223388671875, 342.7376403808594]",0.8883891105651855,"[0.3385416666666667, 0.2916666666666667]",0.9692286764607986,185,tacticam,9.0
187,5,"[460.08782958984375, 204.66993713378906, 486.248291015625, 248.61964416503906]",0.8873896598815918,"[0.24635416666666668, 0.20925925925925926]",0.9732739234471447,72,tacticam,28.0
187,3,"[792.8009033203125, 212.90249633789062, 807.435791015625, 257.3117980957031]",0.8861294984817505,"[0.41640625, 0.21712962962962962]",0.947241901951306,184,tacticam,12.0
187,31,"[1019.3659057617188, 215.9359588623047, 1038.4820556640625, 259.5308837890625]",0.8829801678657532,"[0.5356770833333333, 0.21944444444444444]",0.9850597891496884,42,tacticam,
187,29,"[522.6976318359375, 297.53009033203125, 545.313720703125, 347.94488525390625]",0.8829065561294556,"[0.27786458333333336, 0.29814814814814816]",0.9753430492291967,65,tacticam,
187,0,"[788.1011352539062, 402.7577819824219, 809.5068969726562, 448.4804992675781]",0.8827349543571472,"[0.4158854166666667, 0.39351851851851855]",0.9179706216727413,187,tacticam,2.0
187,2,"[260.1395568847656, 330.3064270019531, 290.9978942871094, 375.2892150878906]",0.8630408644676208,"[0.14322916666666666, 0.3263888888888889]",0.892800821301314,185,tacticam,3.0
187,0,"[1042.513916015625, 261.4067687988281, 1058.855712890625, 306.05712890625]",0.7938087582588196,"[0.546875, 0.2625]",0.8893102817558558,169,tacticam,8.0
187,2,"[317.0986633300781, 116.21035766601562, 332.3477478027344, 154.487548828125]",0.6831263303756714,"[0.16901041666666666, 0.125]",0.9229709949958163,179,tacticam,16.0
187,2,"[234.8811492919922, 380.2912902832031, 262.6802978515625, 411.1313781738281]",0.5135580897331238,"[0.12916666666666668, 0.3662037037037037]",0.8690702654503731,180,tacticam,20.0
188,13,"[1552.9322509765625, 465.4820251464844, 1592.15380859375, 516.2136840820312]",0.9229344129562378,"[0.81875, 0.45416666666666666]",0.9535771865757688,130,tacticam,24.0
188,10,"[1866.212158203125, 412.3847351074219, 1905.6351318359375, 462.0193176269531]",0.9175089597702026,"[0.98203125, 0.4046296296296296]",0.9798200437633167,188,tacticam,1.0
188,0,"[591.2567138671875, 442.39813232421875, 608.1439819335938, 493.8609313964844]",0.9159986972808838,"[0.31223958333333335, 0.43287037037037035]",0.7880640662840963,189,tacticam,4.0
188,5,"[600.9913940429688, 336.8310241699219, 622.8047485351562, 384.84649658203125]",0.9153692126274109,"[0.3182291666666667, 0.3333333333333333]",0.8893139242698682,186,tacticam,0.0
188,1,"[1407.620361328125, 312.5624084472656, 1427.4705810546875, 364.38043212890625]",0.91534423828125,"[0.7380208333333333, 0.31296296296296294]",0.9752965988180864,183,tacticam,13.0
188,2,"[1304.5894775390625, 399.0516357421875, 1328.0430908203125, 447.82305908203125]",0.91229248046875,"[0.6854166666666667, 0.39166666666666666]",0.9242966332961657,188,tacticam,5.0
188,20,"[643.9944458007812, 289.0670471191406, 665.2064819335938, 344.14654541015625]",0.9064224362373352,"[0.340625, 0.29305555555555557]",0.9645410524499702,186,tacticam,9.0
188,7,"[1409.470703125, 645.0858764648438, 1446.446044921875, 717.5404052734375]",0.9063403010368347,"[0.7434895833333334, 0.6305555555555555]",0.9517268042906489,189,tacticam,
188,19,"[365.5317077636719, 357.7759094238281, 383.92230224609375, 407.8838195800781]",0.9022849202156067,"[0.19479166666666667, 0.3537037037037037]",0.8361354686843929,75,tacticam,27.0
188,30,"[926.2725219726562, 296.36865234375, 940.0684204101562, 339.0698547363281]",0.9011659026145935,"[0.4859375, 0.29398148148148145]",0.9897446421536005,50,tacticam,
188,31,"[1022.4049072265625, 215.96209716796875, 1040.34521484375, 258.90960693359375]",0.8995468616485596,"[0.5369791666666667, 0.21898148148148147]",0.9826377620995888,43,tacticam,
188,29,"[524.0810546875, 297.41729736328125, 546.5921630859375, 347.5935974121094]",0.8951776027679443,"[0.2786458333333333, 0.29814814814814816]",0.9892796382641911,66,tacticam,
188,6,"[1649.2950439453125, 302.8940734863281, 1674.9254150390625, 354.6548767089844]",0.8897050619125366,"[0.8653645833333333, 0.3037037037037037]",0.7896865064544712,186,tacticam,17.0
188,3,"[794.5391845703125, 212.24896240234375, 808.1900634765625, 257.3608703613281]",0.8892768621444702,"[0.4171875, 0.21712962962962962]",0.9833632218662501,185,tacticam,12.0
188,5,"[460.4940490722656, 203.88844299316406, 482.6825866699219, 247.0784912109375]",0.8824018836021423,"[0.2453125, 0.20833333333333334]",0.8883788049995072,73,tacticam,28.0
188,0,"[788.0491333007812, 402.2555236816406, 810.8377075195312, 448.1172180175781]",0.8800696134567261,"[0.4161458333333333, 0.39351851851851855]",0.9616593926924145,188,tacticam,2.0
188,7,"[591.2305297851562, 238.89569091796875, 608.9706420898438, 289.2262878417969]",0.8776929974555969,"[0.31223958333333335, 0.2439814814814815]",0.8721512757388205,185,tacticam,10.0
